Device,TSL_Lux,TSL_IR,TSL_Vis,TSL_Full,BME_Temp,BME_Hum,BME_Pres,BME_Alt,VEML_UV,SGP_CO2,SGP_VOCs,SOIL1_Temp,SOIL1_Cap,SOIL2_Temp,SOIL2_Cap,PIR 1,PIR 2,Decimal Hours,Year,Month,Day,Hour,Minute,Second,TimeZone
string,float,float,float,float,float,float,float,float,int,float,float,float,float,float,float,string,string,float,int,int,int,int,int,int,int
Quolls,2147483.75,1,-1,0,22.379,49.541,1003.358,82.68,0,400,0,23.187,1011,22.192,570,,,410.598,2020,1,18,2,35,56,10
Quolls,0,0,0,0,22.459,49.386,1003.398,82.345,0,400,0,22.783,1003,21.58,577,,,410.168,2020,1,18,2,10,5,10
Quolls,0,0,0,0,22.42,49.47,1003.445,81.948,0,400,0,22.783,986,21.786,577,,,410.251,2020,1,18,2,15,5,10
Quolls,2147483.75,1,-1,0,22.379,49.596,1003.439,82.002,0,400,0,22.889,996,21.58,766,,,410.334,2020,1,18,2,20,5,10
Quolls,0,0,0,0,22.36,49.671,1003.456,81.856,0,400,0,22.578,968,21.48,749,,,410.418,2020,1,18,2,25,5,10
Quolls,2147483.75,1,-1,0,22.329,49.691,1003.407,82.273,0,400,0,22.783,1006,21.58,596,,,410.501,2020,1,18,2,30,5,10
Quolls,0,0,0,0,22.309,49.688,1003.46,81.823,0,400,0,22.783,969,22.086,754,,,411.097,2020,1,18,3,5,50,10
Quolls,0,0,0,0,22.37,49.584,1003.284,83.302,0,400,0,22.578,1014,21.48,794,,,410.668,2020,1,18,2,40,5,10
Quolls,0,0,0,0,22.329,49.603,1003.258,83.516,0,400,0,22.479,949,21.48,784,,,410.751,2020,1,18,2,45,5,10
Quolls,2147483.75,1,-1,0,22.299,49.732,1003.25,83.583,0,400,0,23.087,874,21.274,571,,,410.834,2020,1,18,2,50,5,10
Quolls,2147483.75,1,-1,0,22.28,49.74,1003.281,83.327,0,400,0,22.684,963,21.274,782,,,410.918,2020,1,18,2,55,5,10
Quolls,2147483.75,1,-1,0,22.26,49.836,1003.374,82.547,0,400,0,22.479,987,21.48,759,,,411.001,2020,1,18,3,0,5,10
Quolls,2147483.75,1,-1,0,22.26,49.65,1003.262,83.484,0,400,0,22.889,971,21.686,724,,,411.596,2020,1,18,3,35,49,10
Quolls,0,0,0,0,22.299,49.698,1003.417,82.184,0,400,0,22.988,974,21.48,720,,,411.168,2020,1,18,3,10,5,10
Quolls,2147483.75,1,-1,0,22.27,49.716,1003.363,82.636,0,400,0,22.684,1013,21.686,569,,,411.251,2020,1,18,3,15,5,10
Quolls,2147483.75,1,-1,0,22.25,49.791,1003.286,83.282,0,400,0,22.684,959,21.38,766,,,411.334,2020,1,18,3,20,5,10
Quolls,2147483.75,1,-1,0,22.219,49.81,1003.25,83.586,0,400,0,22.578,1014,21.58,624,,,411.418,2020,1,18,3,25,5,10
Quolls,2147483.75,1,-1,0,22.219,49.865,1003.157,84.366,0,400,0,22.379,1013,21.48,586,,,411.501,2020,1,18,3,30,5,10
Quolls,0,0,0,0,22.219,49.755,1003.242,83.655,0,400,0,22.783,929,21.686,588,,,412.097,2020,1,18,4,5,50,10
Quolls,0,0,0,0,22.26,49.726,1003.293,83.225,0,400,0,22.379,967,21.38,814,,,411.668,2020,1,18,3,40,5,10
Quolls,0,0,0,0,22.229,49.766,1003.348,82.761,0,400,0,22.479,972,21.38,776,,,411.751,2020,1,18,3,45,5,10
Quolls,0,0,0,0,22.209,49.842,1003.334,82.884,0,400,0,22.578,989,21.174,588,,,411.834,2020,1,18,3,50,5,10
Quolls,0,0,0,0,22.19,49.862,1003.346,82.783,0,400,0,22.684,973,21.274,758,,,411.918,2020,1,18,3,55,5,10
Quolls,2147483.75,1,-1,0,22.17,49.915,1003.291,83.245,0,400,0,22.578,967,21.174,721,,,412.001,2020,1,18,4,0,5,10
Quolls,2147483.75,1,-1,0,22.18,49.772,1003.366,82.614,0,400,0,22.988,976,21.48,823,,,412.597,2020,1,18,4,35,50,10
Quolls,2147483.75,1,-1,0,22.209,49.764,1003.209,83.935,0,400,0,22.379,963,21.174,761,,,412.168,2020,1,18,4,10,5,10
Quolls,0,0,0,0,22.19,49.85,1003.216,83.869,0,400,0,22.479,973,21.48,777,,,412.251,2020,1,18,4,15,5,10
Quolls,0,0,0,0,22.159,49.859,1003.238,83.687,0,400,0,22.578,969,21.174,780,,,412.334,2020,1,18,4,20,5,10
Quolls,0,0,0,0,22.139,49.932,1003.251,83.575,0,400,0,22.783,1014,21.174,574,,,412.418,2020,1,18,4,25,5,10
Quolls,2147483.75,1,-1,0,22.12,49.975,1003.308,83.101,0,400,0,22.783,967,21.174,745,,,412.501,2020,1,18,4,30,5,10
Quolls,5.439,1,2,3,22.12,49.843,1003.766,79.26,0,400,0,22.889,1014,21.58,583,,,413.097,2020,1,18,5,5,50,10
Quolls,2147483.75,1,-1,0,22.159,49.846,1003.419,82.172,0,400,0,22.479,965,21.274,762,,,412.668,2020,1,18,4,40,5,10
Quolls,2147483.75,1,-1,0,22.129,49.911,1003.405,82.286,0,400,0,22.578,966,21.074,764,,,412.751,2020,1,18,4,45,5,10
Quolls,0,0,0,0,22.11,49.94,1003.427,82.104,0,400,0,22.28,999,21.274,837,,,412.834,2020,1,18,4,50,5,10
Quolls,2147483.75,1,-1,0,22.1,49.994,1003.52,81.324,0,400,0,22.379,926,21.174,591,,,412.918,2020,1,18,4,55,5,10
Quolls,4.079,0,1,1,22.069,50.012,1003.645,80.275,0,400,0,22.379,962,21.274,746,,,413.001,2020,1,18,5,0,5,10
Quolls,103.619,23,40,63,22.12,49.942,1003.937,77.825,6,400,0,22.988,892,21.48,811,,,413.597,2020,1,18,5,35,50,10
Quolls,9.325,3,4,7,22.12,49.919,1003.825,78.762,0,400,0,22.479,997,21.274,790,,,413.168,2020,1,18,5,10,5,10
Quolls,21.759,4,8,12,22.1,49.983,1003.883,78.275,1,400,0,22.479,1014,21.38,587,,,413.251,2020,1,18,5,15,5,10
Quolls,30.922,7,12,19,22.069,50.024,1003.812,78.874,1,400,0,22.28,1011,21.074,563,,,413.334,2020,1,18,5,20,5,10
Quolls,54.399,10,20,30,22.059,50.045,1003.942,77.779,3,400,0,22.28,996,21.274,576,,,413.418,2020,1,18,5,25,5,10
Quolls,74.388,15,28,43,22.059,50.024,1003.979,77.474,4,400,0,22.075,961,20.974,779,,,413.501,2020,1,18,5,30,5,10
Quolls,370.439,91,147,238,22.299,49.413,1004.31,74.696,19,400,0,23.087,938,21.786,856,,,414.097,2020,1,18,6,5,50,10
Quolls,134.54,30,52,82,22.12,49.854,1003.927,77.905,7,400,0,22.479,996,21.274,578,,,413.668,2020,1,18,5,40,5,10
Quolls,165.75,39,65,104,22.129,49.898,1004.039,76.966,9,400,0,22.379,973,20.874,572,,,413.751,2020,1,18,5,45,5,10
Quolls,222.169,52,87,139,22.129,49.844,1004.186,75.736,12,400,0,22.28,980,21.38,794,,,413.834,2020,1,18,5,50,5,10
Quolls,243.854,56,95,151,22.159,49.771,1004.109,76.379,14,400,0,22.379,1014,21.074,686,,,413.918,2020,1,18,5,55,5,10
Quolls,302.845,74,120,194,22.19,49.708,1004.266,75.059,17,400,0,22.379,977,21.38,803,,,414.001,2020,1,18,6,0,5,10
Quolls,667.537,151,259,410,22.7,48.578,1004.603,72.235,35,400,0,23.801,1012,21.886,581,,,414.597,2020,1,18,6,35,50,10
Quolls,436.888,111,175,286,22.35,49.353,1004.346,74.39,23,400,0,22.28,955,20.874,823,,,414.168,2020,1,18,6,10,5,10
Quolls,479.765,117,190,307,22.389,49.225,1004.344,74.413,25,400,0,22.578,1014,21.174,575,,,414.251,2020,1,18,6,15,5,10
Quolls,543.51,132,215,347,22.44,49.077,1004.353,74.334,28,400,0,22.379,974,21.074,556,,,414.334,2020,1,18,6,20,5,10
Quolls,597.66,142,235,377,22.5,48.985,1004.494,73.149,30,400,0,22.783,983,21.48,674,,,414.418,2020,1,18,6,25,5,10
Quolls,624.439,145,244,389,22.559,48.86,1004.551,72.675,32,400,0,22.783,960,21.38,784,,,414.501,2020,1,18,6,30,5,10
Quolls,854.486,171,321,492,23.17,47.693,1004.678,71.61,45,400,0,23.901,1005,22.292,757,,,415.101,2020,1,18,7,6,5,10
Quolls,697.95,154,269,423,22.76,48.408,1004.548,72.701,36,400,0,22.578,957,21.58,719,,,414.668,2020,1,18,6,40,5,10
Quolls,739.283,159,283,442,22.809,48.315,1004.521,72.926,38,400,0,22.783,1006,21.38,791,,,414.751,2020,1,18,6,45,5,10
Quolls,784.615,168,300,468,22.87,48.244,1004.551,72.677,41,400,0,22.988,949,21.48,846,,,414.834,2020,1,18,6,50,5,10
Quolls,824.327,174,314,488,22.93,48.152,1004.594,72.317,43,400,0,22.988,953,20.568,764,,,414.918,2020,1,18,6,55,5,10
Quolls,843.871,173,319,492,23,48.049,1004.604,72.229,44,400,0,23.392,959,21.48,714,,,415.001,2020,1,18,7,0,5,10
Quolls,810.902,137,292,429,23.409,47.376,1004.77,70.838,46,400,0,24,945,22.086,714,,,415.597,2020,1,18,7,35,50,10
Quolls,856.131,168,320,488,23.239,47.557,1004.558,72.617,46,400,0,23.392,939,21.786,848,,,415.168,2020,1,18,7,10,5,10
Quolls,872.305,167,324,491,23.27,47.549,1004.556,72.629,47,400,0,23.491,949,21.786,718,,,415.251,2020,1,18,7,15,5,10
Quolls,783.604,134,283,417,23.28,47.528,1004.659,71.77,44,400,0,22.889,998,21.786,824,,,415.334,2020,1,18,7,20,5,10
Quolls,729.342,122,262,384,23.29,47.541,1004.795,70.63,42,400,0,23.491,961,21.58,808,,,415.418,2020,1,18,7,25,5,10
Quolls,754.903,124,270,394,23.309,47.587,1004.796,70.619,44,400,0,23.491,1014,21.274,563,,,415.501,2020,1,18,7,30,5,10
Quolls,866.292,135,306,441,23.69,47.165,1004.728,71.187,50,400,0,24.304,1004,22.698,788,,,416.097,2020,1,18,8,5,50,10
Quolls,849.087,142,305,447,23.459,47.305,1004.847,70.195,47,400,0,23.596,1014,21.58,572,,,415.668,2020,1,18,7,40,5,10
Quolls,858.339,141,307,448,23.479,47.308,1004.874,69.968,48,400,0,22.684,955,21.886,566,,,415.751,2020,1,18,7,45,5,10
Quolls,869.374,141,310,451,23.51,47.267,1004.922,69.562,49,400,0,23.491,958,22.086,751,,,415.834,2020,1,18,7,50,5,10
Quolls,858.505,139,306,445,23.549,47.271,1004.875,69.961,50,400,0,23.286,990,21.886,594,,,415.918,2020,1,18,7,55,5,10
Quolls,866.071,137,307,444,23.59,47.319,1004.823,70.39,50,400,0,23.696,939,21.886,861,,,416.001,2020,1,18,8,0,5,10
Quolls,908.243,140,320,460,23.979,47.57,1004.771,70.826,53,400,0,24.41,874,22.292,580,,,416.596,2020,1,18,8,35,49,10
Quolls,869.764,137,308,445,23.739,47.192,1004.693,71.484,51,400,0,23.901,986,22.192,802,,,416.168,2020,1,18,8,10,5,10
Quolls,873.458,137,309,446,23.76,47.205,1004.751,70.997,51,400,0,23.901,949,21.686,796,,,416.251,2020,1,18,8,15,5,10
Quolls,886.282,138,313,451,23.799,47.319,1004.776,70.785,52,400,0,23.901,1013,21.886,566,,,416.334,2020,1,18,8,20,5,10
Quolls,895.411,139,316,455,23.84,47.456,1004.85,70.163,52,400,0,23.901,938,21.686,782,,,416.418,2020,1,18,8,25,5,10
Quolls,909.972,141,321,462,23.87,47.437,1004.809,70.513,53,400,0,24.205,906,21.986,588,,,416.501,2020,1,18,8,30,5,10
Quolls,953.912,145,335,480,24.26,48.184,1004.495,73.14,56,400,0,24.913,1001,22.598,569,,,417.097,2020,1,18,9,5,50,10
Quolls,908.243,140,320,460,24.01,47.453,1004.792,70.656,53,400,0,24,984,22.292,557,,,416.668,2020,1,18,8,40,5,10
Quolls,913.673,141,322,463,24.049,47.753,1004.75,71.01,54,400,0,23.696,938,22.192,704,,,416.751,2020,1,18,8,45,5,10
Quolls,924.785,141,325,466,24.079,47.734,1004.73,71.169,54,400,0,23.901,999,22.392,582,,,416.834,2020,1,18,8,50,5,10
Quolls,937.629,142,329,471,24.11,47.904,1004.603,72.235,55,400,0,23.696,993,8.308,561,,,416.918,2020,1,18,8,55,5,10
Quolls,946.766,143,332,475,24.139,48.105,1004.592,72.329,55,400,0,24.205,943,21.986,740,,,417.001,2020,1,18,9,0,5,10
Quolls,1001.046,153,352,505,24.489,48.121,1004.046,76.908,59,400,0,23.596,923,23.004,557,,,417.597,2020,1,18,9,35,51,10
Quolls,959.34,146,337,483,24.299,48.43,1004.411,73.847,56,400,0,24.304,981,22.698,745,,,417.168,2020,1,18,9,10,5,10
Quolls,959.34,146,337,483,24.319,48.522,1004.417,73.801,56,400,0,24.41,943,22.292,577,,,417.251,2020,1,18,9,15,5,10
Quolls,977.612,148,343,491,24.329,48.446,1004.292,74.844,57,400,0,24.205,980,22.598,553,,,417.334,2020,1,18,9,20,5,10
Quolls,977.612,148,343,491,24.36,48.394,1004.251,75.187,57,400,0,24.41,928,22.392,775,,,417.418,2020,1,18,9,25,5,10
Quolls,986.483,151,347,498,24.399,48.265,1004.217,75.471,58,400,0,24.205,881,22.392,554,,,417.501,2020,1,18,9,30,5,10
Quolls,1037.324,159,365,524,24.729,47.251,1003.832,78.705,59,400,0,25.012,948,23.31,816,,,418.097,2020,1,18,10,5,50,10
Quolls,1023.024,155,359,514,24.53,47.982,1003.981,77.455,58,400,0,24.41,945,22.598,566,,,417.668,2020,1,18,9,40,5,10
Quolls,1035.6,158,364,522,24.549,47.94,1004.125,76.243,59,400,0,24.714,1012,22.498,861,,,417.751,2020,1,18,9,45,5,10
Quolls,1041.029,159,366,525,24.579,47.71,1003.986,77.411,59,400,0,24.714,919,22.698,679,,,417.834,2020,1,18,9,50,5,10
Quolls,1046.458,160,368,528,24.6,47.692,1003.955,77.673,59,400,0,24.609,1006,22.698,568,,,417.918,2020,1,18,9,55,5,10
Quolls,1050.164,160,369,529,24.629,47.528,1003.895,78.174,59,400,0,24.41,943,22.798,790,,,418.001,2020,1,18,10,0,5,10
Quolls,1031.895,158,363,521,24.94,46.953,1003.32,83.002,59,400,0,25.217,930,23.204,767,,,418.597,2020,1,18,10,35,50,10
Quolls,1035.6,158,364,522,24.76,47.267,1003.685,79.934,59,400,0,24.714,904,22.598,575,,,418.168,2020,1,18,10,10,5,10
Quolls,1028.191,158,362,520,24.78,47.223,1003.597,80.672,59,400,0,24.913,996,22.598,556,,,418.251,2020,1,18,10,15,5,10
Quolls,1013.629,156,357,513,24.79,47.247,1003.54,81.15,58,400,0,24.714,945,22.898,612,,,418.334,2020,1,18,10,20,5,10
Quolls,1024.744,156,360,516,24.819,47.25,1003.455,81.868,58,400,0,24.813,1014,23.004,593,,,418.418,2020,1,18,10,25,5,10
Quolls,1022.762,157,360,517,24.84,47.308,1003.377,82.517,58,400,0,24.509,964,22.598,723,,,418.501,2020,1,18,10,30,5,10
Quolls,1044.735,159,367,526,25.17,46.491,1002.807,87.308,59,400,0,25.323,938,23.204,641,,,419.097,2020,1,18,11,5,51,10
Quolls,1050.164,160,369,529,24.979,46.924,1003.245,83.631,59,400,0,24.609,943,23.31,745,,,418.668,2020,1,18,10,40,5,10
Quolls,1059.299,161,372,533,24.989,46.847,1003.205,83.963,60,400,0,24.913,983,23.31,561,,,418.751,2020,1,18,10,45,5,10
Quolls,1057.315,162,372,534,25.01,46.829,1003.062,85.167,60,400,0,25.012,944,22.798,752,,,418.834,2020,1,18,10,50,5,10
Quolls,1073.863,163,377,540,25.03,46.797,1002.941,86.18,61,400,0,24.714,954,23.004,762,,,418.918,2020,1,18,10,55,5,10
Quolls,1061.021,162,373,535,25.079,46.779,1002.888,86.627,60,400,0,24.714,1010,22.798,552,,,419.001,2020,1,18,11,0,5,10
Quolls,1005.026,151,352,503,25.43,46.274,1002.384,90.862,61,400,0,25.726,1002,23.41,547,,,419.596,2020,1,18,11,35,49,10
Quolls,971.92,149,342,491,25.239,46.675,1002.797,87.387,59,400,0,24.913,966,23.31,547,,,419.168,2020,1,18,11,10,5,10
Quolls,979.332,149,344,493,25.25,46.51,1002.665,88.501,59,400,0,25.118,976,23.004,557,,,419.251,2020,1,18,11,15,5,10
Quolls,983.04,149,345,494,25.27,46.555,1002.577,89.239,60,400,0,25.217,957,23.204,764,,,419.334,2020,1,18,11,20,5,10
Quolls,984.76,150,346,496,25.29,46.47,1002.532,89.616,60,400,0,25.323,1008,22.898,727,,,419.418,2020,1,18,11,25,5,10
Quolls,984.76,150,346,496,25.309,46.572,1002.433,90.45,60,400,0,25.323,921,23.204,548,,,419.501,2020,1,18,11,30,5,10
Quolls,1132.708,167,395,562,25.68,45.757,1001.826,95.549,66,400,0,25.826,1014,23.81,554,,,420.097,2020,1,18,12,5,50,10
Quolls,979.332,149,344,493,25.389,46.358,1002.264,91.903,60,400,0,25.422,926,23.61,546,,,419.668,2020,1,18,11,40,5,10
Quolls,983.04,149,345,494,25.43,46.196,1002.204,92.372,60,400,0,24.913,1014,23.31,770,,,419.751,2020,1,18,11,45,5,10
Quolls,1008.739,151,353,504,25.469,46.244,1002.138,92.923,61,400,0,25.323,953,23.104,737,,,419.834,2020,1,18,11,50,5,10
Quolls,1032.161,156,362,518,25.51,46.006,1001.992,94.149,62,400,0,25.118,993,23.61,550,,,419.918,2020,1,18,11,55,5,10
Quolls,1050.437,158,368,526,25.549,45.844,1001.917,94.778,63,400,0,25.217,1014,23.61,549,,,420.001,2020,1,18,12,0,5,10
Quolls,1382.068,202,481,683,26.459,45.259,1001.316,99.834,79,400,0,26.335,940,24.422,698,,,420.597,2020,1,18,12,35,50,10
Quolls,,,,,,,,,,,,,,,,420.1992_406.7161_,,,,,,,,,
Quolls,1173.01,171,408,579,25.659,45.955,1001.685,96.659,68,400,0,25.217,1011,23.41,560,,,420.168,2020,1,18,12,10,5,10
Quolls,1220.442,177,424,601,25.879,45.944,1001.564,97.516,70,400,0,25.422,1004,23.916,550,,,420.251,2020,1,18,12,15,5,10
Quolls,1247.887,180,433,613,26.149,45.539,1001.513,98.171,72,400,0,25.422,946,23.71,698,,,420.334,2020,1,18,12,20,5,10
Quolls,1257.036,181,436,617,26.299,45.42,1001.365,99.417,72,400,0,25.621,1014,23.71,564,,,420.418,2020,1,18,12,25,5,10
Quolls,1300.081,191,453,644,26.34,45.547,1001.226,100.588,75,400,0,25.621,1013,23.916,548,,,420.501,2020,1,18,12,30,5,10
Quolls,1423.752,209,496,705,26.979,44.422,1000.634,105.568,81,400,0,26.949,985,24.422,524,,,421.101,2020,1,18,13,6,5,10
Quolls,1651.987,264,587,851,26.44,45.369,1001.152,101.209,89,400,0,25.931,945,23.81,730,,,420.668,2020,1,18,12,40,5,10
Quolls,1380.369,201,480,681,26.52,45.464,1000.993,102.546,79,400,0,26.235,952,24.422,547,,,420.751,2020,1,18,12,45,5,10
Quolls,1393.242,202,484,686,26.6,45.307,1000.926,103.109,80,400,0,25.621,909,24.116,545,,,420.834,2020,1,18,12,50,5,10
Quolls,1403.76,206,489,695,26.7,44.906,1000.867,103.603,81,400,0,25.931,911,24.322,542,,,420.918,2020,1,18,12,55,5,10
Quolls,1526.533,230,535,765,26.78,44.702,1000.775,104.383,87,400,0,26.136,954,24.016,711,,,421.001,2020,1,18,13,0,5,10
Quolls,1849.209,303,661,964,27.59,42.445,1000.109,109.985,103,400,0,26.744,930,24.928,528,,,421.597,2020,1,18,13,35,51,10
Quolls,,,,,,,,,,,,,,,,421.3328_406.7161_,,,,,,,,,
Quolls,1558.333,242,550,792,26.959,44.366,1000.538,106.373,89,400,0,25.931,955,24.016,722,,,421.168,2020,1,18,13,10,5,10
Quolls,2185.252,387,796,1183,27.079,44.321,1000.524,106.489,115,400,0,26.235,962,24.322,758,,,421.251,2020,1,18,13,15,5,10
Quolls,1655.879,262,587,849,27.229,43.524,1000.429,107.288,93,400,0,26.335,957,24.322,774,,,421.334,2020,1,18,13,20,3,10
Quolls,1576.045,275,572,847,27.309,43.576,1000.287,108.481,86,400,0,26.235,961,24.422,532,,,421.418,2020,1,18,13,25,5,10
Quolls,1779.86,297,639,936,27.42,43.02,1000.328,108.142,99,400,0,26.54,941,24.522,648,,,421.501,2020,1,18,13,30,5,10
Quolls,2076.268,383,764,1147,,,,,109,400,0,27.347,910,25.234,641,,,422.096,2020,1,18,14,5,49,10
Quolls,111.208,400,42.357,0,,,,,1816.438,27.59,999.963,650,299,949,101,,,421.668,2020,1,18,13,40,5,10
Quolls,112.209,400,42.315,0,,,,,1648.993,27.62,999.844,594,279,873,92,,,421.751,2020,1,18,13,45,5,10
Quolls,112.707,400,42.049,0,,,,,1780.147,27.639,999.785,637,293,930,99,,,421.834,2020,1,18,13,50,5,10
Quolls,112.899,400,42.225,0,,,,,2058.478,27.729,999.762,747,359,1106,110,,,421.918,2020,1,18,13,55,5,10
Quolls,113.336,400,41.937,0,,,,,2069.023,27.87,999.71,759,377,1136,110,,,422.001,2020,1,18,14,0,5,10
Quolls,1635.757,290,596,886,28.729,41.771,999.118,118.32,92,400,0,27.452,1013,25.534,529,,,422.597,2020,1,18,14,35,50,10
Quolls,,,,,,,,,,,,,,,,422.5467_406.7161_,,,,,,,,,
Quolls,2382.732,442,878,1320,28.04,41.496,999.427,115.723,125,400,0,27.148,992,24.928,521,,,422.168,2020,1,18,14,10,5,10
Quolls,2426.267,452,895,1347,28.17,41.341,999.421,115.771,128,400,0,26.844,859,24.928,672,,,422.251,2020,1,18,14,15,5,10
Quolls,2096.279,394,775,1169,28.29,41.964,999.37,116.204,112,400,0,27.247,962,25.434,521,,,422.334,2020,1,18,14,20,5,10
Quolls,2469.786,460,911,1371,28.409,42.188,999.258,117.141,129,400,0,27.247,1014,25.034,516,,,422.418,2020,1,18,14,25,5,10
Quolls,2772.694,497,1013,1510,28.59,41.825,999.313,116.685,148,400,0,27.347,959,25.234,642,,,422.501,2020,1,18,14,30,5,10
Quolls,1685.931,258,593,851,28.75,42.376,998.824,120.802,94,400,0,27.862,918,25.846,499,,,423.013,2020,1,18,15,0,50,10
Quolls,,,,,,,,,,,,,,,,422.6731_406.7161_,,,,,,,,,
Quolls,1947.659,346,710,1056,28.67,42.223,999.131,118.211,104,400,0,27.347,1012,25.134,512,,,422.668,2020,1,18,14,40,5,10
Quolls,2038.385,360,742,1102,28.69,42.204,999.2,117.632,109,400,0,27.049,1003,25.234,522,,,422.674,2020,1,18,14,40,28,10
Quolls,2066.264,349,744,1093,28.719,42.451,999.095,118.522,112,400,0,26.949,1014,25.134,523,,,422.751,2020,1,18,14,45,5,10
Quolls,1937.663,324,696,1020,28.7,42.539,998.944,119.788,105,400,0,27.452,983,25.234,560,,,422.834,2020,1,18,14,50,5,10
Quolls,1712.154,271,607,878,28.709,42.606,998.847,120.605,94,400,0,27.552,1014,25.534,504,,,422.918,2020,1,18,14,55,5,10
Quolls,2160.593,365,778,1143,,,,,114,400,0,28.16,962,26.046,639,,,423.513,2020,1,18,15,30,50,10
Quolls,121.43,400,42.5,0,,,,,1658.788,28.629,998.749,583,253,836,93,,,423.084,2020,1,18,15,5,5,10
Quolls,121.199,400,43.109,0,,,,,1598.558,28.59,998.777,563,246,809,89,,,423.168,2020,1,18,15,10,5,10
Quolls,121.362,400,43.466,0,,,,,1678.278,28.6,998.757,592,260,852,93,,,423.251,2020,1,18,15,15,5,10
Quolls,121.799,400,43.544,0,,,,,1730.195,28.61,998.705,614,275,889,95,,,423.334,2020,1,18,15,20,5,10
Quolls,122.072,400,43.584,0,,,,,2080.926,28.67,998.673,748,349,1097,112,,,423.418,2020,1,18,15,25,5,10
Quolls,1786.249,339,662,1001,28.979,43.313,998.475,123.737,93,400,0,28.061,976,26.146,499,,,424.013,2020,1,18,16,0,50,10
Quolls,2086.241,352,751,1103,28.79,43.206,998.53,123.276,111,400,0,27.552,969,25.846,534,,,423.584,2020,1,18,15,35,5,10
Quolls,1987.495,356,726,1082,28.84,43.189,998.415,124.242,104,400,0,27.757,975,25.846,568,,,423.668,2020,1,18,15,40,5,10
Quolls,1773.477,332,655,987,28.85,43.412,998.486,123.648,91,400,0,27.552,959,25.64,575,,,423.751,2020,1,18,15,45,5,10
Quolls,1891.317,351,697,1048,28.87,43.437,998.549,123.117,97,400,0,27.552,1012,25.946,504,,,423.834,2020,1,18,15,50,5,10
Quolls,1782.535,333,658,991,28.899,43.373,998.511,123.435,92,400,0,27.552,999,25.946,501,,,423.918,2020,1,18,15,55,5,10
Quolls,1498.071,290,558,848,,,,,77,400,0,28.266,1014,25.946,541,,,424.513,2020,1,18,16,30,50,10
Quolls,,,,,,,,,,,,,,,,424.4770_406.7161_,,,,,,,,,
Quolls,123.741,400,43.676,0,,,,,1855.231,28.92,998.475,689,355,1044,96,,,424.084,2020,1,18,16,5,5,10
Quolls,124.449,400,43.675,0,,,,,1777.444,28.909,998.391,663,346,1009,92,,,424.168,2020,1,18,16,10,5,10
Quolls,124.307,400,43.975,0,,,,,1692.184,28.899,998.408,631,329,960,87,,,424.251,2020,1,18,16,15,5,10
Quolls,124.321,400,43.98,0,,,,,1641.474,28.95,998.406,613,321,934,84,,,424.334,2020,1,18,16,20,5,10
Quolls,124.31,400,43.849,0,,,,,1599.723,28.979,998.407,597,312,909,81,,,424.418,2020,1,18,16,25,5,10
Quolls,1385.969,276,520,796,,,,,71,400,0,27.962,979,26.452,492,,,425.013,2020,1,18,17,0,49,10
Quolls,,,,,,,,,,,,,,,,424.5514_424.5533_424.9203_406.7217_,,,,,,,,,
Quolls,124.422,400,43.84,0,,,,,1476.391,28.899,998.394,551,288,839,75,,,424.584,2020,1,18,16,35,5,10
Quolls,124.068,400,44.217,0,,,,,1525.422,28.87,998.436,570,299,869,77,,,424.668,2020,1,18,16,40,5,10
Quolls,124.946,400,44.309,0,,,,,1520.174,28.889,998.332,570,302,872,77,,,424.751,2020,1,18,16,45,5,10
Quolls,124.192,400,44.243,0,,,,,1492.883,28.899,998.421,559,295,854,76,,,424.834,2020,1,18,16,50,5,10
Quolls,124.932,400,44.365,0,,,,,1463.947,28.879,998.334,549,291,840,74,,,424.918,2020,1,18,16,55,5,10
Quolls,1711.653,355,649,1004,28.829,43.935,998.368,124.639,85,400,0,28.16,994,28.076,491,,,425.43,2020,1,18,17,25,50,10
Quolls,,,,,,,,,,,,,,,,425.1033_425.1083_425.2053_425.2144_406.7653_,,,,,,,,,
Quolls,1433.169,286,538,824,28.829,44.481,998.254,125.605,73,400,0,27.552,881,26.146,489,,,425.084,2020,1,18,17,5,5,10
Quolls,1467.644,293,551,844,28.829,44.437,998.259,125.557,74,400,0,27.962,967,26.146,674,,,425.109,2020,1,18,17,6,34,10
Quolls,1502.013,298,563,861,28.809,44.346,998.34,124.874,76,400,0,28.061,957,25.846,504,,,425.168,2020,1,18,17,10,5,10
Quolls,1580.096,315,593,908,28.84,44.226,998.357,124.733,80,400,0,28.061,1014,26.246,485,,,425.251,2020,1,18,17,15,5,10
Quolls,1534.746,306,576,882,28.819,44.135,998.333,124.935,77,400,0,28.061,941,26.246,626,,,425.334,2020,1,18,17,20,5,10
Quolls,1582.921,330,601,931,28.879,44.286,998.498,123.543,78,400,0,28.365,975,26.552,666,,,425.867,2020,1,18,17,52,2,10
Quolls,,,,,,,,,,,,,,,,425.8486_425.8536_425.2053_,,,,,,,,,
Quolls,1882.323,391,714,1105,28.78,44.153,998.31,125.13,93,400,0,27.962,943,25.846,595,,,425.501,2020,1,18,17,30,5,10
Quolls,1887.447,388,714,1102,28.799,44.189,998.441,124.024,93,400,0,27.657,1006,26.552,501,,,425.584,2020,1,18,17,35,5,10
Quolls,1820.21,373,688,1061,28.799,44.245,998.456,123.897,90,400,0,27.552,957,26.146,648,,,425.668,2020,1,18,17,40,5,10
